ano_criacao_pedido;procedimento_contratacao_grupo;procedimento_contratacao_detalhamento_1;procedimento_contratacao_especializacao;codigo_orgao_entidade_compra;nome_orgao_entidade_compra;numero_processo_formatado;data_criacao_pedido;data_licitacao;numero_contrato;indicador_termo_de_contrato;situacao_processo;situacao_compra_item_processo;criterio_julgamento;objeto_processo;unnamed_15;nome_empresarial_nome_fornecedor;unnamed_17;cnpj_cpf_fornecedor_formatado;numero_parecer_juridico;data_parecer_juridico;edital_retificacao_arquivos;contrato_termoaditivo_arquivos;valor_total_referencia_item_processo;valor_total_homologado;valor_total_atualizado
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000155/2025;2025-02-17;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;Material Médico;;BIOPLASMA PRODUTOS PARA LABORATORIOS E CORRELATOS LTDA;;04.086.552/0001-15;;;;;234,0;234,0;234,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000156/2025;2025-02-17;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;Material médico;;PROTEC EXPORT INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTACAO DE EQUIPAMENTOS MEDICOS HOSPITALARES LTDA;;06.207.441/0001-45;;;;;60,0;60,0;60,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000162/2025;2025-02-17;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;RP;;MILLENIUM COMERCIO SERVICO LTDA - EPP;;13.008.903/0001-60;;;;;3138,0;3138,0;3138,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000163/2025;2025-03-11;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;AQUISIÇÃO DE MEDICAMENTOS;;CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA;;44.734.671/0022-86;;;;;1079,0;1079,0;1079,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000167/2025;2025-03-11;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR;;AGIS MEDICAL PRODUTOS HOSPITALARES LTDA;;05.222.267/0001-47;;;;;3137,2;3137,2;3137,2
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000169/2025;2025-03-14;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR;;ALFALAGOS LTDA ;;05.194.502/0001-14;;;;;2040,0;2040,0;2040,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000170/2025;2025-03-14;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;MMH.;;CEI COMERCIO EXPORTACAO E IMP DE MAT MEDICOS LTDA;;40.175.705/0001-64;;;;;20517,5;20517,5;20517,5
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000171/2025;2025-03-14;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;MMH.;;CEI COMERCIO EXPORTACAO E IMP DE MAT MEDICOS LTDA;;40.175.705/0001-64;;;;;310,0;310,0;310,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000172/2025;2025-03-14;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;MMH.;;D C R SANTOS LTDA;;33.169.991/0001-90;;;;;4035,0;4035,0;4035,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000174/2025;2025-03-14;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR;;SUL MINAS INDUSTRIA E COMERCIO DE CONFECCOES LTDA;;18.625.083/0001-70;;;;;25940,0;25940,0;25940,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000175/2025;2025-03-14;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;Material Médico;;SUL MINAS INDUSTRIA E COMERCIO DE CONFECCOES LTDA;;18.625.083/0001-70;;;;;4822,0;4822,0;4822,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000176/2025;2025-03-17;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;MATERIAL MEDICO-HOSPITALAR - DRENOS E COLETORES;;BRITMED MATERIAL MEDICO E HOSPITALAR LTDA;;41.856.036/0001-59;;;;;306,0;306,0;306,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000177/2025;2025-03-18;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;Material Médico-Hospitalar Diversos 2024 - 2270.01.0005277/2024-30;;PROCIMED HOSPITALAR E CIENTIFICA LTDA;;23.836.281/0001-12;;;;;496,92;496,92;496,92
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000178/2025;2025-03-14;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;MMH;;CIRURGICA FERNANDES - COMERCIO DE MATERIAIS CIRURGICOS E HOSPITALARES - SOCIEDADE LIMITADA;;61.418.042/0001-31;;;;;665,0;665,0;665,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000179/2025;2025-03-14;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;MMH;;CIRURGICA FERNANDES - COMERCIO DE MATERIAIS CIRURGICOS E HOSPITALARES - SOCIEDADE LIMITADA;;61.418.042/0001-31;;;;;3900,0;3900,0;3900,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000181/2025;2025-03-14;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;MMH;;CIRURGICA FERNANDES - COMERCIO DE MATERIAIS CIRURGICOS E HOSPITALARES - SOCIEDADE LIMITADA;;61.418.042/0001-31;;;;;20995,0;20995,0;20995,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000182/2025;2025-03-14;;0;;Concluído;Com Fornecedor Vencedor;Por lote;MMH;;CIRURGICA FERNANDES - COMERCIO DE MATERIAIS CIRURGICOS E HOSPITALARES - SOCIEDADE LIMITADA;;61.418.042/0001-31;;;;;29,0;29,0;29,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000183/2025;2025-03-17;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;MMH.;;SIRIO PHARMA LTDA;;31.495.759/0001-16;;;;;322,0;322,0;322,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000184/2025;2025-03-17;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;MMH.;;SIRIO PHARMA LTDA;;31.495.759/0001-16;;;;;120,0;120,0;120,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000185/2025;2025-03-17;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;MMH.;;SIRIO PHARMA LTDA;;31.495.759/0001-16;;;;;3071,4;3071,4;3071,4
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000187/2025;2025-03-13;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;MMH Agulhas, SERINGAS e EQUIPOS 2024 2270.01.0049665/2024-86;;COTACAO COM REPRESENTACAO IMPORTACAO E EXPORTACAO LTDA;;58.950.775/0001-08;;;;;6883,0;6883,0;6883,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000188/2025;2025-03-19;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;Material Médico Hospitalar Estado de Minas Gerais;;COTACAO COM REPRESENTACAO IMPORTACAO E EXPORTACAO LTDA;;58.950.775/0001-08;;;;;960,0;960,0;960,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000189/2025;2025-03-19;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;MMH - GRUPAMENTO RESPIRATÓRIO I 2024 SEI 2270.01.0000916/2024-19;;COTACAO COM REPRESENTACAO IMPORTACAO E EXPORTACAO LTDA;;58.950.775/0001-08;;;;;505,61;505,61;505,61
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000190/2025;2025-03-19;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;MATERIAL MEDICO-HOSPITALAR DIVERSOS 2024 2270.01.0005277/2024-30;;CREMER S.A.;;82.641.325/0021-61;;;;;1008,0;1008,0;1008,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000191/2025;2025-03-19;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;MATERIAIS RADIOLÓGICOS - 2270.01.0016819/2024-57;;QUALIMAGE COMERCIO SERVICOS E REPRESENTACOES LTDA;;31.950.325/0001-69;;;;;2430,0;2430,0;2430,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000192/2025;2025-03-18;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;INSUMOS ANALÍTICOS - 2270.01.0048620/2024-74;;ICELTEC LTDA - EPP;;71.403.927/0001-10;;;;;165,87;165,85;165,85
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000194/2025;2025-03-18;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;MEDICAMENTOS MANIPULADOS 2024 2270.01.0022645/2024-89;;FARMACIA DE MANIPULACAO IDEAL FORMULAS LTDA;;04.522.343/0001-77;;;;;1134,0;1134,0;1134,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000195/2025;2025-04-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;Material médico;;DNA MED BRASIL LTDA;;41.665.545/0001-02;;;;;1378,0;1378,0;1378,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000196/2025;2025-03-17;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;MMH.;;D C R SANTOS LTDA;;33.169.991/0001-90;;;;;1134,72;1134,72;1134,72
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000197/2025;2025-03-17;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;MMH.;;D C R SANTOS LTDA;;33.169.991/0001-90;;;;;1006,25;1006,25;1006,25
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000198/2025;2025-03-19;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR;;EMENALLI MEDICAL LTDA;;13.694.036/0001-64;;;;;32,6;32,6;32,6
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000199/2025;2025-03-19;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR;;GJO COMERCIO E REPRESENTACOES LTDA;;25.294.299/0001-65;;;;;472,36;472,36;472,36
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000200/2025;2025-03-19;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;COMPRA CENTRAL MEDICAMENTOS IV;;FUTURA COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LTDA;;08.231.734/0005-17;;;;;385,6;385,6;385,6
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000201/2025;2025-03-18;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR;;POLAR INDUSTRIA E COMERCIO DE COLCHOES LTDA;;04.477.018/0001-30;;;;;2100,0;2100,0;2100,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000202/2025;2025-03-19;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;COMPRA CENTRAL MEDICAMENTOS I;;ANTIBIOTICOS DO BRASIL LTDA.;;05.439.635/0004-56;;;;;8155,0;8155,0;8155,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000203/2025;2025-03-19;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;Material Medico Hospitalar Diversos 2024 2270.01.0005277/2024-30;;BIOBASE INDUSTRIA E COMERCIO LTDA ;;05.216.859/0001-56;;;;;4500,0;4500,0;4500,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000204/2025;2025-03-19;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;MMH - GRUPAMENTO RESPIRATORIO I 2024 (SEI 2270.01.0000916/2024-19);;PROTEC EXPORT INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTACAO DE EQUIPAMENTOS MEDICOS HOSPITALARES LTDA;;06.207.441/0001-45;;;;;91,0;91,0;91,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000205/2025;2025-03-19;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;MMH AGULHAS, SERINGAS E EQUIPOS 2024 2270.01.0049665/2024-86;;FARMACOR MATERIAIS E EQUIPAMENTOS CIRURGICOS LTDA;;41.227.007/0001-28;;;;;356,0;356,0;356,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000206/2025;2025-03-18;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;MEDICAMENTOS MANIPULADOS 224 2270.01.0022645/2024-89;;ESTRATTI VEGETALI FARMACIA E MANIPULACAO LTDA;;04.162.170/0001-23;;;;;448,0;448,0;448,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000207/2025;2025-03-20;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR E ORTESES, PROTESES E OPME;;DISTRIBUIDORA MENDONCA E MIRANDA LTDA;;24.638.170/0001-64;;;;;24960,0;24960,0;24960,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000208/2025;2025-03-20;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;MATERIAL MEDICO HOSPITALAR DIVERSOS 2024 2270.01.0005277/2024-30;;DISTRIBUIDORA MENDONCA E MIRANDA LTDA;;24.638.170/0001-64;;;;;1415,0;1415,0;1415,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000209/2025;2025-03-20;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;GRUPAMENTO RESPIRATÓRIO I 2024 SEI 2270.01.0000916/2024-19;;DISTRIBUIDORA MENDONCA E MIRANDA LTDA;;24.638.170/0001-64;;;;;5893,0;5893,0;5893,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000210/2025;2025-03-20;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;MMH AGULHAS. SERINGAS E EQUIPOS 2024 2270.01.0049665/2024-86;;LABORATORIOS B BRAUN SA;;31.673.254/0010-95;;;;;11305,0;11305,0;11305,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000211/2025;2025-03-20;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;MATERIAL MEDICO HOSPITALAR CATETERES 2024;;MASTERMED COMERCIAL LTDA -EPP;;02.662.841/0001-90;;;;;180,26;180,26;180,26
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000212/2025;2025-03-20;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;MATERIAL MEDICO HOSPITALAR DIVERSOS 2024 2270.01.0005277/2024-30;;MASTERMED COMERCIAL LTDA -EPP;;02.662.841/0001-90;;;;;194,85;194,85;194,85
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000213/2025;2025-03-20;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;MMH AGULHAS, SERINGAS E EQUIPOS 2024 2270.01.0049665/2024-86;;MASTERMED COMERCIAL LTDA -EPP;;02.662.841/0001-90;;;;;1940,52;1940,52;1940,52
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000214/2025;2025-03-20;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;MATERIAL MEDICO HOSPITALAR DRENOS E COLETORES;;MASTERMED COMERCIAL LTDA -EPP;;02.662.841/0001-90;;;;;12300,0;12300,0;12300,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000215/2025;2025-03-19;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;MMH.;;CREMER S.A.;;82.641.325/0021-61;;;;;7589,52;7589,52;7589,52
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000217/2025;2025-03-17;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;MATERIAL MEDICO;;EXCEL MED PRODUTOS HOSPITALARES LTDA;;33.764.881/0001-76;;;;;137,8;137,8;137,8
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000219/2025;2025-03-17;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;material de construção;;GAMA LUZ COMERCIO VAREJISTA LTDA;;10.174.094/0001-79;;;;;2275,0;2275,0;2275,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000220/2025;2025-03-18;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;EXAMES DE IMAGENS - DIVERSOS - 2270.01.0011960/2024-09_x000D_ ;;CENTRO DE DIAGNOSTICO POR IMAGEM LTDA;;19.691.641/0001-68;;;;;125700,5;125700,5;125700,5
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000221/2025;2025-03-26;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;MEDICAMENTO;;BIOHOSP PRODUTOS HOSPITALARES SA;;18.269.125/0001-87;;;;;3290,0;3290,0;3290,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000222/2025;2025-03-26;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;MATERIAL MEDICO;;MILLENIUM COMERCIO SERVICO LTDA - EPP;;13.008.903/0001-60;;;;;438,0;438,0;438,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000223/2025;2025-03-26;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;MATERIAL MEDICO;;MILLENIUM COMERCIO SERVICO LTDA - EPP;;13.008.903/0001-60;;;;;70,5;70,5;70,5
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000224/2025;2025-03-17;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;MATERIAL MEDICO;;MEDICAL CIRURGICA LTDA;;60.683.786/0001-10;;;;;650,0;650,0;650,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000225/2025;2025-03-26;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;MEDICAMENTO;;GRIFOLS BRASIL LTDA;;02.513.899/0004-14;;;;;23850,0;23850,0;23850,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000226/2025;2025-03-27;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;material medico;;PRO CIRURGICA MATERIAIS HOSPITALARES LTDA;;29.650.220/0001-42;;;;;147,52;147,52;147,52
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000227/2025;2025-03-27;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;MATERIAL MEDICO;;PRO CIRURGICA MATERIAIS HOSPITALARES LTDA;;29.650.220/0001-42;;;;;800,0;800,0;800,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000228/2025;2025-03-25;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;COMPRA CENTRAL MEDICAMENTOS V;;INOVAMED HOSPITALAR LTDA;;12.889.035/0002-93;;;;;87,08;87,08;87,08
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000230/2025;2025-03-18;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;MMH;;DBI COMERCIO E IMPORTACAO LTDA;;07.295.190/0001-60;;;;;3357,4;3357,4;3357,4
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0516013 000232/2025;2025-03-29;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR;;ESSITY SOLUCOES MEDICAS DO BRASIL   COMERCIO E DISTRIBUICAO LTDA.;;54.858.014/0009-27;;;;;104,0;104,0;104,0
