ano_criacao_pedido;procedimento_contratacao_grupo;procedimento_contratacao_detalhamento_1;procedimento_contratacao_especializacao;codigo_orgao_entidade_compra;nome_orgao_entidade_compra;numero_processo_original_formatado;numero_processo_formatado;data_criacao_pedido;data_licitacao;numero_contrato;indicador_termo_de_contrato;situacao_processo;item_material_servico;situacao_compra_item_processo;criterio_julgamento;objeto_processo;nome_empresarial_nome_fornecedor;cnpj_cpf_fornecedor_formatado;numero_parecer_juridico;data_parecer_juridico;edital_retificacao_arquivos;contrato_termoaditivo_arquivos;valor_total_referencia_item_processo;valor_total_homologado;valor_total_atualizado
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000408/2026;2026-06-19;;0;NÃO;Concluído;"EMBALAGEM DESCARTAVEL PARA ESTERILIZACAO -  MATERIA-PRIMA: PAPEL GRAU CIRURGICO MINIMO 60 G/M2; MATERIA-PRIMA 2: FILME LAMINADO POLIESTER OU PE/PP MINIMO 54 G/M2; DIMENSOES (L X C ): 8 CM X 100 M; TIPO ESTERILIZACAO: VAPOR UMIDO; INDICADOR: INDICADOR QUIMICO PARA VAPOR IMPRESSO NA EMBALAGEM; APRESENTACAO: ROLO 100 M;";Com Fornecedor Vencedor;Por item;INSUMOS PARA CME;AMCOR FLEXIBLES BRASIL LTDA;05.818.423/0001-37;;;;;90,6;90,6;90,6
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000408/2026;2026-06-19;;0;NÃO;Concluído;"EMBALAGEM DESCARTAVEL PARA ESTERILIZACAO -  MATERIA-PRIMA: SMS 100% POLIPROPILENO 45 G/M2; MATERIA-PRIMA 2: .; DIMENSOES (L X C ): 75 CM X 75 CM; TIPO ESTERILIZACAO: COMPATIVEL COM A MATERIA-PRIMA; INDICADOR: NAO POSSUI; APRESENTACAO: FOLHA 75 CM;";Com Fornecedor Vencedor;Por item;INSUMOS PARA CME;BIG MINAS COMERCIO E REPRESENTACOES LTDA;11.087.084/0001-69;;;;;1040,0;1040,0;1040,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000408/2026;2026-06-19;;0;NÃO;Concluído;"EMBALAGEM DESCARTAVEL PARA ESTERILIZACAO -  MATERIA-PRIMA: SMS 100% POLIPROPILENO 60 G/M2; MATERIA-PRIMA 2: .; DIMENSOES (L X C ): 120 CM X 120 CM ; TIPO ESTERILIZACAO: COMPATIVEL COM A MATERIA-PRIMA ; INDICADOR: NAO POSSUI; APRESENTACAO: FOLHA  120 CM;";Com Fornecedor Vencedor;Por item;INSUMOS PARA CME;DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA;20.235.404/0001-71;;;;;13000,0;13000,0;13000,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000408/2026;2026-06-19;;0;NÃO;Concluído;"EMBALAGEM DESCARTAVEL PARA ESTERILIZACAO -  MATERIA-PRIMA: SMS 100% POLIPROPILENO 60 G/M2; MATERIA-PRIMA 2: .; DIMENSOES (L X C ): 90 CM X 90 CM ; TIPO ESTERILIZACAO: COMPATIVEL COM A MATERIA-PRIMA; INDICADOR: NAO POSSUI; APRESENTACAO: FOLHA 90 CM;";Com Fornecedor Vencedor;Por item;INSUMOS PARA CME;MEDICAL SHOPPING PRODUTOS HOSPITALARES LTDA;04.656.390/0002-94;;;;;18585,0;18585,0;18585,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000408/2026;2026-06-19;;0;NÃO;Concluído;"ESCOVA/ESPONJA USO MEDICO/HOSPITALAR - TIPO: DESCARTAVEL, PARA ASSEPSIA DE MAOS E BRACOS; CONTEUDO: SECA, SEM ANTISSEPTICO;";Com Fornecedor Vencedor;Por item;INSUMOS PARA CME;COMERCIAL CIRURGICA RIOCLARENSE LTDA;67.729.178/0002-20;;;;;720,0;720,0;720,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000408/2026;2026-06-19;;0;NÃO;Concluído;"ESCOVA/ESPONJA USO MEDICO/HOSPITALAR - TIPO: DESCARTAVEL, PARA ASSEPSIA MAOS E BRACOS; CONTEUDO: APROXIMADAMENTE 10 ML DE PVP-I A 1%;";Com Fornecedor Vencedor;Por item;INSUMOS PARA CME;SOMA/MG PRODUTOS HOSPITALARES LTDA;12.927.876/0001-67;;;;;12960,0;12960,0;12960,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000408/2026;2026-06-19;;0;NÃO;Concluído;"ESCOVA PARA LIMPEZA DE EQUIPAMENTO HOSPITALAR - MATERIA-PRIMA: CERDAS DE NYLON E PLASTICO RESISTENTE; TIPO: REUTILIZAVEL; DIMENSOES: ATE 20 CM COMPRIMENTO; APLICACAO: LIMPEZA DE INSTRUMENTAIS;";Com Fornecedor Vencedor;Por item;INSUMOS PARA CME;TECHSTERI LTDA;40.772.091/0001-06;;;;;130,0;130,0;130,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000408/2026;2026-06-19;;0;NÃO;Concluído;"ESCOVA PARA LIMPEZA DE EQUIPAMENTO HOSPITALAR - MATERIA-PRIMA: CERDAS NYLON, 2MM DE DIAMETRO; TIPO: REUTILIZAVEL; DIMENSOES: 30CM DE COMP MINIMO A 50CM DE COMP MAXIMO; APLICACAO: LIMPEZA DE INSTRUMENTAIS CANULADOS;";Com Fornecedor Vencedor;Por item;INSUMOS PARA CME;DISTRIBUIDORA MENDONCA E MIRANDA LTDA;24.638.170/0001-64;;;;;293,6;293,6;293,6
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000408/2026;2026-06-19;;0;NÃO;Concluído;"ESCOVA PARA LIMPEZA DE EQUIPAMENTO HOSPITALAR - MATERIA-PRIMA: CERDAS NYLON, 4MM (DIAMETRO); TIPO: REUTILIZAVEL; DIMENSOES: 40CM DE COMP MINIMO A 65CM DE COMP MAXIMO; APLICACAO: LIMPEZA DE INSTRUMENTAIS CANULADOS;";Com Fornecedor Vencedor;Por item;INSUMOS PARA CME;DISTRIBUIDORA MENDONCA E MIRANDA LTDA;24.638.170/0001-64;;;;;293,6;293,6;293,6
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000408/2026;2026-06-19;;0;NÃO;Concluído;"ESCOVA PARA LIMPEZA DE EQUIPAMENTO HOSPITALAR - MATERIA-PRIMA: CERDAS NYLON, 5MM (DIAMETRO); TIPO: REUTILIZAVEL; DIMENSOES: 30CM DE COMP MINIMO A 35CM DE COMP MAXIMO; APLICACAO: LIMPEZA DE INSTRUMENTAIS CANULADOS;";Com Fornecedor Vencedor;Por item;INSUMOS PARA CME;MASTERMED COMERCIAL LTDA -EPP;02.662.841/0001-90;;;;;367,6;367,6;367,6
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000408/2026;2026-06-19;;0;NÃO;Concluído;"ESCOVA PARA LIMPEZA DE EQUIPAMENTO HOSPITALAR - MATERIA-PRIMA: CERDAS NYLON, 6MM MINIMO A 7MM MAXIMO (DIAMETRO); TIPO: REUTILIZAVEL; DIMENSOES: 30CM DE COMP MINIMO A 40CM DE COMP MAXIMO; APLICACAO: LIMPEZA DE INSTRUMENTAIS CANULADOS;";Com Fornecedor Vencedor;Por item;INSUMOS PARA CME;MASTERMED COMERCIAL LTDA -EPP;02.662.841/0001-90;;;;;360,2;360,2;360,2
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000408/2026;2026-06-19;;0;NÃO;Concluído;"ESCOVA PARA LIMPEZA DE EQUIPAMENTO HOSPITALAR - MATERIA-PRIMA: CERDAS NYLON, HASTE PLASTICO OU MATERIAL FLEXIVEL; TIPO: REUTILIZAVEL; DIMENSOES: 3MM DE DIAMETRO X 79CM DE COMPRIMENTO; APLICACAO: LIMPEZA DE LUMEN DE INSTRUMENTAL CANULADO;";Com Fornecedor Vencedor;Por item;INSUMOS PARA CME;MILLENIUM COMERCIO SERVICO LTDA - EPP;13.008.903/0001-60;;;;;400,0;400,0;400,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000409/2026;2026-06-19;;0;NÃO;Concluído;"EXTENSOR DESCARTAVEL DE EQUIPO MEDICO CIRURGICO - COMPONENTES: PINCA CORTA FLUXO; COMPRIMENTO: 20 CM; MATERIA-PRIMA: PVC TRANSPARENTE;";Com Fornecedor Vencedor;Por item;MMH-AGULHAS, SERINGAS E EQUIPOS;COTACAO COM REPRESENTACAO IMPORTACAO E EXPORTACAO LTDA;58.950.775/0001-08;;;;;2900,0;2900,0;2900,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000413/2026;2026-07-02;;0;NÃO;Concluído;"AMICACINA - PRINCIPIO ATIVO: AMICACINA, SULFATO; CONCENTRACAO/DOSAGEM: 250 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 2 ML; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;Compra de Medicamentos;MEDH DISTRIBUIDORA DE MEDICAMENTOS LTDA;18.917.657/0001-83;;;;;312,0;312,0;312,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000413/2026;2026-07-02;;0;NÃO;Concluído;"BROMETO DE IPRATROPIO - PRINCIPIO ATIVO: IPRATROPIO, BROMETO; CONCENTRACAO/DOSAGEM: 20 MCG/DOSE; FORMA FARMACEUTICA: SOLUCAO AEROSSOL; APRESENTACAO: FRASCO 10 ML 200 DOSES; COMPONENTE: BOCAL;";Com Fornecedor Vencedor;Por item;Compra de Medicamentos;FUTURA COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LTDA;08.231.734/0005-17;;;;;2521,0;2521,0;2521,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000413/2026;2026-07-02;;0;NÃO;Concluído;"DEXMEDETOMIDINA - PRINCIPIO ATIVO: DEXMEDETOMIDINA, CLORIDRATO; CONCENTRACAO/DOSAGEM: 100 MCG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA 2 ML; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;Compra de Medicamentos;ACACIA COMERCIO DE MEDICAMENTOS LTDA;03.945.035/0001-91;;;;;548,8;548,8;548,8
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000413/2026;2026-07-02;;0;NÃO;Concluído;"DOBUTAMINA, CLORIDRATO - PRINCIPIO ATIVO: DOBUTAMINA, CLORIDRATO; CONCENTRACAO/DOSAGEM: 12,5 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 20 ML; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;Compra de Medicamentos;SOMA/MG PRODUTOS HOSPITALARES LTDA;12.927.876/0001-67;;;;;489,0;489,0;489,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000413/2026;2026-07-02;;0;NÃO;Concluído;"DOXORRUBICINA - PRINCIPIO ATIVO: DOXORRUBICINA; CONCENTRACAO/DOSAGEM: 10 MG; FORMA FARMACEUTICA: PO LIOFILIZADO OU SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;Compra de Medicamentos;ONCOVIT DISTRIBUIDORA DE MEDICAMENTOS LTDA;10.586.940/0001-68;;;;;10190,0;10190,0;10190,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000413/2026;2026-07-02;;0;NÃO;Concluído;"EXEMESTANO - PRINCIPIO ATIVO: EXEMESTANO; CONCENTRACAO/DOSAGEM: 25 MG; FORMA FARMACEUTICA: COMPRIMIDO REVESTIDO; APRESENTACAO: .; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;Compra de Medicamentos;TRES PHARMA DISTRIBUIDORA E SERVICOS LTDA ;26.401.571/0001-21;;;;;250,0;250,0;250,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000413/2026;2026-07-02;;0;NÃO;Concluído;"FILGRASTIM - PRINCIPIO ATIVO: FILGRASTIM; CONCENTRACAO/DOSAGEM: 300 MCG; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA 1 ML; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;Compra de Medicamentos;UNIQUE DISTRIBUIDORA DE MEDICAMENTOS LTDA;23.864.942/0001-13;;;;;4600,0;4600,0;4600,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000413/2026;2026-07-02;;0;NÃO;Concluído;"FLUORURACILA - PRINCIPIO ATIVO: FLUOROURACILA; CONCENTRACAO/DOSAGEM: 50 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA 50 ML; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;Compra de Medicamentos;ONCOVIT DISTRIBUIDORA DE MEDICAMENTOS LTDA;10.586.940/0001-68;;;;;19600,0;19600,0;19600,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000413/2026;2026-07-02;;0;NÃO;Concluído;"GENCITABINA - PRINCIPIO ATIVO: GENCITABINA; CONCENTRACAO/DOSAGEM: 1 G; FORMA FARMACEUTICA: PO LIOFILIZADO PARA SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;Compra de Medicamentos;ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA.;04.307.650/0028-55;;;;;12916,0;12916,0;12916,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000413/2026;2026-07-02;;0;NÃO;Concluído;"MORFINA - PRINCIPIO ATIVO: MORFINA, SULFATO; CONCENTRACAO/DOSAGEM: 1 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 2 ML; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;Compra de Medicamentos;CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA;44.734.671/0022-86;;;;;3060,0;3060,0;3060,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000413/2026;2026-07-02;;0;NÃO;Concluído;"NALBUFINA - PRINCIPIO ATIVO: NALBUFINA, CLORIDRATO; CONCENTRACAO/DOSAGEM: 10 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 1 ML; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;Compra de Medicamentos;HALEX ISTAR INDUSTRIA FARMACEUTICA SA;01.571.702/0001-98;;;;;481,5;481,5;481,5
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000413/2026;2026-07-02;;0;NÃO;Concluído;"NISTATINA PRINCIPIO ATIVO: NISTATINA; CONCENTRACAO/DOSAGEM: 25.000 UI/G; FORMA FARMACEUTICA: CREME VAGINAL; APRESENTACAO: BISNAGA 60 G; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;Compra de Medicamentos;MED CENTER COMERCIAL LTDA;00.874.929/0001-40;;;;;109,0;109,0;109,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000413/2026;2026-07-02;;0;NÃO;Concluído;"OMEPRAZOL - PRINCIPIO ATIVO: OMEPRAZOL SODICO; CONCENTRACAO/DOSAGEM: 40 MG; FORMA FARMACEUTICA: PO LIOFILIZADO PARA SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA; COMPONENTE: AMPOLA DILUENTE;";Com Fornecedor Vencedor;Por item;Compra de Medicamentos;MULTIFARMA COMERCIO E REPRESENTACOES LTDA.;21.681.325/0001-57;;;;;3250,0;3250,0;3250,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000413/2026;2026-07-02;;0;NÃO;Concluído;"PACLITAXEL - PRINCIPIO ATIVO: PACLITAXEL; CONCENTRACAO/DOSAGEM: 100 MG/16,7 ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA 16,7 ML; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;Compra de Medicamentos;ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA.;04.307.650/0028-55;;;;;36040,0;36040,0;36040,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000413/2026;2026-07-02;;0;NÃO;Concluído;"PREDNISONA - PRINCIPIO ATIVO: PREDNISONA; CONCENTRACAO/DOSAGEM: 20 MG; FORMA FARMACEUTICA: COMPRIMIDO; APRESENTACAO: .; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;Compra de Medicamentos;WERBRAN DISTRIBUIDORA DE MEDICAMENTOS LTDA;04.372.020/0001-44;;;;;330,0;330,0;330,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000413/2026;2026-07-02;;0;NÃO;Concluído;"PREDNISONA - PRINCIPIO ATIVO: PREDNISONA; CONCENTRACAO/DOSAGEM: 5 MG; FORMA FARMACEUTICA: COMPRIMIDO; APRESENTACAO: .; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;Compra de Medicamentos;MED CENTER COMERCIAL LTDA;00.874.929/0001-40;;;;;47,9;47,9;47,9
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000414/2026;2026-07-02;;0;NÃO;Concluído;"OCTREOTIDA - PRINCIPIO ATIVO: OCTREOTIDA, ACETATO; CONCENTRACAO/DOSAGEM: 0,1 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 1 ML; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;Compra de Medicamentos;TRES PHARMA DISTRIBUIDORA E SERVICOS LTDA ;26.401.571/0001-21;;;;;3120,0;3120,0;3120,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000415/2026;2026-07-02;;0;NÃO;Concluído;"CLOREXIDINA - PRINCIPIO ATIVO: CLOREXIDINA, DIGLICONATO; CONCENTRACAO/DOSAGEM: 0,5%; FORMA FARMACEUTICA: SOLUCAO ALCOOLICA; APRESENTACAO: FRASCO ALMOTOLIA 100 ML; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;Compra de Medicamentos;COMERCIAL CIRURGICA RIOCLARENSE LTDA;67.729.178/0002-20;;;;;604,8;604,8;604,8
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000415/2026;2026-07-02;;0;NÃO;Concluído;"CLOREXIDINA - PRINCIPIO ATIVO: CLOREXIDINA, DIGLICONATO; CONCENTRACAO/DOSAGEM: 2%; FORMA FARMACEUTICA: SOLUCAO DEGERMANTE; APRESENTACAO: FRASCO ALMOTOLIA 100 ML; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;Compra de Medicamentos;COMERCIAL CIRURGICA RIOCLARENSE LTDA;67.729.178/0002-20;;;;;970,0;970,0;970,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000415/2026;2026-07-02;;0;NÃO;Concluído;"CLOREXIDINA - PRINCIPIO ATIVO: CLOREXIDINA, GLUCONATO; CONCENTRACAO/DOSAGEM: 2%; FORMA FARMACEUTICA: SOLUCAO AQUOSA; APRESENTACAO: FRASCO ALMOTOLIA 100 ML; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;Compra de Medicamentos;MED CENTER COMERCIAL LTDA;00.874.929/0001-40;;;;;95,66;95,66;95,66
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000415/2026;2026-07-02;;0;NÃO;Concluído;"IODO POLIVINILPIRROLIDONA - PRINCIPIO ATIVO: IODO POLIVINILPIRROLIDONA; CONCENTRACAO/DOSAGEM: 10%; EQUIVALENCIA: 1% DE IODO ATIVO; FORMA FARMACEUTICA: SOLUCAO DEGERMANTE; APRESENTACAO: FRASCO ALMOTOLIA 100 ML; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;Compra de Medicamentos;ALFALAGOS LTDA ;05.194.502/0001-14;;;;;91,31;91,31;91,31
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000416/2026;2026-07-03;;0;NÃO;Concluído;"ACETATO DE RETINOL + ASSOCIACOES - PRINCIPIO ATIVO (1): ACETATO DE RETINOL + AMINOACIDOS; PRINCIPIO ATIVO (2): METIONINA + CLORANFENICOL; CONCENTRACAO/DOSAGEM: 10.000 UI/G + 25 MG/G + 5 MG/G + 5 MG/G; FORMA FARMACEUTICA: POMADA OFTALMICA; APRESENTACAO: BISNAGA 3,5 G; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;Aquisição de medicamentos.;CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA;44.734.671/0022-86;;;;;105,0;105,0;105,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000416/2026;2026-07-03;;0;NÃO;Concluído;"TEICOPLANINA - PRINCIPIO ATIVO: TEICOPLANINA; CONCENTRACAO/DOSAGEM: 400 MG; FORMA FARMACEUTICA: PO LIOFILIZADO PARA SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA; COMPONENTE: AMPOLA DILUENTE;";Com Fornecedor Vencedor;Por item;Aquisição de medicamentos.;UNIAO QUIMICA FARMACEUTICA NACIONAL S A;60.665.981/0009-75;;;;;6560,0;6560,0;6560,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000417/2026;2026-07-03;;0;NÃO;Concluído;"FORMULA NUTRICAO PARENTERAL - IDENTIFICACAO: PARA ADULTO COM LIPIDIOS; FORMA FARMACEUTICA: EMULSAO INJETAVEL ESTERIL E APIROGENICA; APRESENTACAO: BOLSA PLASTICA (E.V.A.);";Com Fornecedor Vencedor;Por item;Aquisição de medicamentos.;HOSP-PHARMA MANIPULACAO E SUPRIMENTOS LTDA;00.610.681/0005-33;;;;;82800,0;82800,0;82800,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000418/2026;2026-07-03;;0;NÃO;Concluído;"ACIDO ZOLEDRONICO - PRINCIPIO ATIVO: ACIDO ZOLEDRONICO; CONCENTRACAO/DOSAGEM: 4 MG; FORMA FARMACEUTICA: PO LIOFILIZADO OU SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;Aquisição de medicamentos.;CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA;44.734.671/0022-86;;;;;1950,0;1950,0;1950,0
